id,name,score
5afa377a200d145b3615fdf3,水里,187.88350679448672
5af9a004200d145b3615a078,敦煌,185.95418314490456
5afa514a200d145b36160df5,北戴河,180.12487242628617
5afa5237200d145b3616113f,阆中,179.02519975164012
5afa5186200d145b36160faf,通道,178.54949127141288
5afa53a7200d145b3616164c,衡山,176.38413002687903
5afa3786200d145b3615fe49,九寨沟,175.32810689831012
5afa401a200d145b36160423,俄罗斯,174.8319740256359
5afa5186200d145b36160fd2,清华镇,174.02130516041072
5afa377d200d145b3615fe1a,朝阳,171.99799523193727
5afa5146200d145b36160dee,牛背山,167.90437807732178
5afa377d200d145b3615fe20,新建,167.15958975255353
5afa5167200d145b36160ed1,广西,166.369436730252
5afa401a200d145b3616041f,哈尔滨,166.1506150247215
5afa50b9200d145b36160c5f,道真,165.80906474802185
5afa5155200d145b36160e18,东南亚,165.51046324566508
5afa377d200d145b3615fe1e,和平,165.0266142990981
5af9a250200d145b3615a303,菩萨,160.89126053864618
5af99f84200d145b36159f70,景德镇,160.8157566325286
5af99f93200d145b36159f9e,江苏,159.23133332313026
5afa5103200d145b36160d70,云冈石窟,158.81569699363374
5afa5186200d145b36160fc8,日光,157.600098012101
5afa377c200d145b3615fe02,贵州,155.1521742121196
5af99f84200d145b36159f76,欧洲,153.01154760599442
5afa4015200d145b36160409,恩施,147.52817686184048
5afa50dd200d145b36160d13,埃及,144.06320823162187
5afa4019200d145b3616041a,大关,143.75198759041706
5af99f98200d145b36159fb1,樟树,142.31360992751758
5afa545d200d145b3616184c,普陀,141.2159883023859
5afa3786200d145b3615fe38,南昌,139.94179847979288
5afa5161200d145b36160e70,越南,138.52127219249806
5afa5883200d145b361627a7,中山陵,138.22228568610652
5afa5216200d145b361610a2,海南,137.51096260133588
5afa555c200d145b36161c1f,朝鲜,136.49626602217995
5af9a230200d145b3615a2ae,泰安,136.01566249063458
5afa5186200d145b36160ff9,德国,131.1643843663054
5afa50e1200d145b36160d1f,长春,129.78888376041272
5afa5184200d145b36160f78,石家庄,129.60583628762623
5afa5186200d145b36160fee,南海,129.15614853523257
5afa5fdd200d145b36164003,暹粒,128.62499462336766
5afa54f3200d145b36161a10,恒山,126.50870545996777
5afa5216200d145b361610a9,荔波,126.49834086254816
5afa5630200d145b3616207f,兴化,125.89026420475227
5af9a07f200d145b3615a0f5,大城,123.7535035572066
5afa5216200d145b3616109a,吉林,123.43164250989072
5afa5553200d145b36161be4,都江堰,123.15155170880035
5af99f77200d145b36159f1b,武夷山,122.60240447492788
5afa3773200d145b3615fdd2,石林,122.50469640328743
5afa36f8200d145b3615fd1e,和美,121.11739705255206
5afa50c4200d145b36160c9d,同里,121.11495073355465
5afa55cb200d145b36161d3f,峨眉山,121.09241636083804
5afa50ca200d145b36160cc8,唐山,120.27165753671713
5afa5308200d145b3616138b,清迈,120.10799546239292
5afa5425200d145b361617e5,法国,119.60831334684497
5afa535c200d145b3616154d,野三坡,119.18646970124044
5afa377a200d145b3615fdf0,庐山,116.20578094486116
5afa5254200d145b361611d4,乐山,115.9216305417226
5afa527a200d145b36161288,弥勒,114.340922207714
5afa50b9200d145b36160c4a,从江,114.31954821125228
5afa58f5200d145b36162876,西班牙,113.1868334874304
5af99f9b200d145b36159fc5,合肥,112.85635649461723
5afa5163200d145b36160e88,保定,112.13735334688612
5afa525c200d145b36161214,香格里拉,111.1264597158865
5af9a004200d145b3615a068,少林寺,110.46585503571896
5afa5829200d145b3616264d,平和,109.18782041101707
5afa5633200d145b3616209d,湘西,108.6021752673775
5afa517c200d145b36160eff,蒙古,107.38247762128624
5afa50b9200d145b36160c41,宁波,107.36143354841951
